t_s,mesh_sysid,role,lat,lon,rel_alt_m
112.89,27,follower,-35.3630945,149.1651356,15.00
113.39,27,follower,-35.3630945,149.1651356,15.00
113.89,27,follower,-35.3630945,149.1651356,15.00
114.38,27,follower,-35.3630945,149.1651356,15.00
114.89,27,follower,-35.3630945,149.1651356,15.00
115.39,27,follower,-35.3630945,149.1651356,15.00
115.89,27,follower,-35.3630945,149.1651356,15.00
116.39,27,follower,-35.3630945,149.1651356,15.00
116.88,27,follower,-35.3630945,149.1651356,15.00
117.39,27,follower,-35.3630945,149.1651356,15.00
117.89,27,follower,-35.3630945,149.1651356,15.00
118.39,27,follower,-35.3630945,149.1651356,15.00
118.89,27,follower,-35.3630945,149.1651356,15.00
119.39,27,follower,-35.3630945,149.1651356,15.00
119.89,27,follower,-35.3630945,149.1651356,15.00
120.39,27,follower,-35.3630945,149.1651356,15.00
120.88,27,follower,-35.3630945,149.1651356,15.00
121.39,27,follower,-35.3630945,149.1651356,15.00
121.89,27,follower,-35.3630945,149.1651356,15.00
122.39,27,follower,-35.3630945,149.1651356,15.00
122.89,27,follower,-35.3630945,149.1651356,15.00
123.39,27,follower,-35.3630945,149.1651356,15.00
123.89,27,follower,-35.3630945,149.1651356,15.00
124.39,27,follower,-35.3630945,149.1651356,15.00
124.89,27,follower,-35.3630945,149.1651356,15.00
125.39,27,follower,-35.3630945,149.1651356,15.00
125.89,27,follower,-35.3630945,149.1651356,15.00
126.39,27,follower,-35.3630945,149.1651356,15.00
126.89,27,follower,-35.3630945,149.1651356,15.00
127.39,27,follower,-35.3630945,149.1651356,15.00
127.89,27,follower,-35.3630945,149.1651356,15.00
128.39,27,follower,-35.3630945,149.1651356,15.00
128.89,27,follower,-35.3630946,149.1651356,15.00
129.39,27,follower,-35.3630946,149.1651356,15.00
129.89,27,follower,-35.3630946,149.1651356,15.00
130.39,27,follower,-35.3630946,149.1651356,15.00
130.89,27,follower,-35.3630946,149.1651356,15.00
131.39,27,follower,-35.3630946,149.1651356,15.00
131.89,27,follower,-35.3630946,149.1651356,15.00
132.39,27,follower,-35.3630946,149.1651356,15.00
132.89,27,follower,-35.3630946,149.1651356,15.00
133.39,27,follower,-35.3630946,149.1651356,15.00
133.89,27,follower,-35.3630946,149.1651356,15.00
134.39,27,follower,-35.3630946,149.1651356,15.00
134.89,27,follower,-35.3630946,149.1651356,15.00
135.39,27,follower,-35.3630946,149.1651356,15.00
135.89,27,follower,-35.3630946,149.1651356,15.00
136.39,27,follower,-35.3630946,149.1651356,15.00
136.89,27,follower,-35.3630946,149.1651356,15.00
137.39,27,follower,-35.3630946,149.1651356,15.00
137.89,27,follower,-35.3630946,149.1651356,15.00
138.39,27,follower,-35.3630946,149.1651356,15.00
138.89,27,follower,-35.3630946,149.1651356,15.00
139.39,27,follower,-35.3630946,149.1651356,15.00
139.89,27,follower,-35.3630946,149.1651356,15.00
140.39,27,follower,-35.3630946,149.1651356,15.00
140.89,27,follower,-35.3630946,149.1651356,15.00
141.39,27,follower,-35.3630946,149.1651356,15.00
141.89,27,follower,-35.3630946,149.1651356,15.00
142.39,27,follower,-35.3630946,149.1651356,15.00
142.89,27,follower,-35.3630946,149.1651356,15.00
143.39,27,follower,-35.3630946,149.1651356,15.00
143.89,27,follower,-35.3630946,149.1651356,15.00
144.39,27,follower,-35.3630946,149.1651356,15.00
144.90,27,follower,-35.3630945,149.1651356,15.00
145.39,27,follower,-35.3630922,149.1651354,15.00
145.89,27,follower,-35.3630841,149.1651353,15.00
146.39,27,follower,-35.3630721,149.1651352,15.00
146.89,27,follower,-35.3630615,149.1651352,15.00
147.39,27,follower,-35.3630523,149.1651352,15.00
147.89,27,follower,-35.3630433,149.1651353,15.00
148.39,27,follower,-35.3630340,149.1651354,15.00
148.89,27,follower,-35.3630246,149.1651354,15.00
149.39,27,follower,-35.3630152,149.1651354,15.00
149.89,27,follower,-35.3630059,149.1651354,15.00
150.39,27,follower,-35.3629968,149.1651354,15.00
150.89,27,follower,-35.3629877,149.1651354,15.00
151.39,27,follower,-35.3629787,149.1651353,15.00
151.89,27,follower,-35.3629698,149.1651353,15.00
152.39,27,follower,-35.3629610,149.1651352,15.00
152.89,27,follower,-35.3629520,149.1651352,15.00
153.40,27,follower,-35.3629426,149.1651352,15.00
153.89,27,follower,-35.3629326,149.1651352,15.00
154.39,27,follower,-35.3629239,149.1651352,15.00
154.90,27,follower,-35.3629143,149.1651352,15.00
155.40,27,follower,-35.3629053,149.1651352,15.00
155.89,27,follower,-35.3628963,149.1651352,15.00
156.39,27,follower,-35.3628880,149.1651353,15.00
156.89,27,follower,-35.3628786,149.1651353,15.00
157.39,27,follower,-35.3628697,149.1651353,15.00
157.90,27,follower,-35.3628605,149.1651353,15.00
158.39,27,follower,-35.3628512,149.1651353,15.00
158.90,27,follower,-35.3628421,149.1651353,15.00
159.40,27,follower,-35.3628332,149.1651353,15.00
159.90,27,follower,-35.3628243,149.1651353,15.00
160.39,27,follower,-35.3628171,149.1651353,15.00
160.89,27,follower,-35.3628154,149.1651353,15.00
161.40,27,follower,-35.3628187,149.1651363,15.00
161.89,27,follower,-35.3628224,149.1651417,15.00
162.39,27,follower,-35.3628228,149.1651529,15.00
162.89,27,follower,-35.3628225,149.1651707,15.01
163.40,27,follower,-35.3628224,149.1651909,15.01
163.90,27,follower,-35.3628226,149.1652065,15.00
164.39,27,follower,-35.3628232,149.1652183,15.00
164.90,27,follower,-35.3628238,149.1652297,15.00
165.40,27,follower,-35.3628242,149.1652414,15.00
165.90,27,follower,-35.3628245,149.1652530,15.00
166.40,27,follower,-35.3628246,149.1652643,15.00
166.89,27,follower,-35.3628245,149.1652754,15.00
167.40,27,follower,-35.3628245,149.1652864,15.00
167.90,27,follower,-35.3628245,149.1652974,15.00
168.40,27,follower,-35.3628245,149.1653084,15.00
168.89,27,follower,-35.3628245,149.1653208,15.00
169.40,27,follower,-35.3628245,149.1653325,15.00
169.90,27,follower,-35.3628245,149.1653439,15.00
170.40,27,follower,-35.3628245,149.1653541,15.00
170.90,27,follower,-35.3628245,149.1653657,15.00
171.40,27,follower,-35.3628245,149.1653766,15.00
171.89,27,follower,-35.3628245,149.1653880,15.00
172.40,27,follower,-35.3628245,149.1653987,15.00
172.90,27,follower,-35.3628245,149.1654098,15.00
173.40,27,follower,-35.3628245,149.1654204,15.00
173.90,27,follower,-35.3628245,149.1654316,15.00
174.40,27,follower,-35.3628245,149.1654430,15.00
174.90,27,follower,-35.3628245,149.1654541,15.00
175.40,27,follower,-35.3628245,149.1654638,15.00
175.90,27,follower,-35.3628245,149.1654675,15.00
176.40,27,follower,-35.3628251,149.1654642,15.00
176.90,27,follower,-35.3628287,149.1654592,15.00
177.40,27,follower,-35.3628367,149.1654582,15.00
177.90,27,follower,-35.3628502,149.1654585,15.01
178.40,27,follower,-35.3628668,149.1654587,15.01
178.90,27,follower,-35.3628806,149.1654585,15.00
179.40,27,follower,-35.3628905,149.1654577,15.00
179.90,27,follower,-35.3628998,149.1654568,15.00
180.40,27,follower,-35.3629093,149.1654561,15.00
180.90,27,follower,-35.3629187,149.1654558,15.00
181.40,27,follower,-35.3629279,149.1654557,15.00
181.90,27,follower,-35.3629371,149.1654557,15.00
182.40,27,follower,-35.3629461,149.1654557,15.00
182.90,27,follower,-35.3629550,149.1654557,15.00
183.40,27,follower,-35.3629643,149.1654557,15.00
183.90,27,follower,-35.3629742,149.1654557,15.00
184.40,27,follower,-35.3629831,149.1654558,15.00
184.90,27,follower,-35.3629925,149.1654558,15.00
185.40,27,follower,-35.3630012,149.1654558,15.00
185.90,27,follower,-35.3630107,149.1654558,15.00
186.40,27,follower,-35.3630197,149.1654558,15.00
186.90,27,follower,-35.3630290,149.1654558,15.00
187.40,27,follower,-35.3630377,149.1654558,15.00
187.90,27,follower,-35.3630468,149.1654558,15.00
188.40,27,follower,-35.3630560,149.1654558,15.00
188.90,27,follower,-35.3630651,149.1654558,15.00
189.40,27,follower,-35.3630740,149.1654558,15.00
189.90,27,follower,-35.3630829,149.1654558,15.00
190.40,27,follower,-35.3630912,149.1654558,15.00
190.90,27,follower,-35.3630956,149.1654558,15.00
191.40,27,follower,-35.3630941,149.1654554,15.00
191.90,27,follower,-35.3630898,149.1654521,15.00
192.40,27,follower,-35.3630882,149.1654435,15.00
192.90,27,follower,-35.3630882,149.1654284,15.00
193.40,27,follower,-35.3630883,149.1654083,15.01
193.90,27,follower,-35.3630882,149.1653900,15.00
194.40,27,follower,-35.3630877,149.1653771,15.00
194.90,27,follower,-35.3630871,149.1653657,15.00
195.40,27,follower,-35.3630865,149.1653541,15.00
195.90,27,follower,-35.3630861,149.1653426,15.00
196.40,27,follower,-35.3630859,149.1653312,15.00
196.90,27,follower,-35.3630859,149.1653200,15.00
197.40,27,follower,-35.3630859,149.1653090,15.00
197.90,27,follower,-35.3630859,149.1652980,15.00
198.40,27,follower,-35.3630859,149.1652871,15.00
198.90,27,follower,-35.3630859,149.1652762,15.00
199.40,27,follower,-35.3630859,149.1652652,15.00
199.90,27,follower,-35.3630859,149.1652535,15.00
200.40,27,follower,-35.3630859,149.1652417,15.00
200.90,27,follower,-35.3630859,149.1652299,15.00
201.40,27,follower,-35.3630860,149.1652194,15.00
201.90,27,follower,-35.3630860,149.1652078,15.00
202.40,27,follower,-35.3630860,149.1651968,15.00
202.90,27,follower,-35.3630860,149.1651857,15.00
203.40,27,follower,-35.3630860,149.1651755,15.00
203.90,27,follower,-35.3630860,149.1651641,15.00
204.41,27,follower,-35.3630860,149.1651525,15.00
204.90,27,follower,-35.3630860,149.1651413,15.00
205.41,27,follower,-35.3630860,149.1651307,15.00
205.90,27,follower,-35.3630860,149.1651237,15.00
206.41,27,follower,-35.3630859,149.1651240,15.00
206.90,27,follower,-35.3630857,149.1651280,15.01
207.40,27,follower,-35.3630856,149.1651299,15.00
207.90,27,follower,-35.3630856,149.1651304,15.00
208.41,27,follower,-35.3630857,149.1651306,15.00
208.90,27,follower,-35.3630858,149.1651309,15.00
209.40,27,follower,-35.3630858,149.1651313,15.00
209.90,27,follower,-35.3630859,149.1651318,15.00
210.41,27,follower,-35.3630860,149.1651322,15.00
210.91,27,follower,-35.3630860,149.1651325,15.00
211.41,27,follower,-35.3630860,149.1651326,15.00
93.39,28,follower,-35.3633329,149.1654411,2.23
93.88,28,follower,-35.3633329,149.1654411,3.39
94.38,28,follower,-35.3633329,149.1654410,4.67
94.88,28,follower,-35.3633329,149.1654410,5.95
95.38,28,follower,-35.3633329,149.1654410,7.19
95.88,28,follower,-35.3633329,149.1654410,8.42
96.38,28,follower,-35.3633329,149.1654410,9.66
96.89,28,follower,-35.3633329,149.1654410,10.90
97.38,28,follower,-35.3633329,149.1654411,12.13
97.88,28,follower,-35.3633329,149.1654411,13.22
98.38,28,follower,-35.3633329,149.1654411,14.08
98.88,28,follower,-35.3633329,149.1654411,14.68
99.38,28,follower,-35.3633329,149.1654411,15.02
99.88,28,follower,-35.3633329,149.1654411,15.11
100.39,28,follower,-35.3633329,149.1654411,15.00
100.88,28,follower,-35.3633329,149.1654410,14.95
101.38,28,follower,-35.3633329,149.1654410,14.96
101.88,28,follower,-35.3633329,149.1654410,14.96
102.38,28,follower,-35.3633328,149.1654410,14.97
102.88,28,follower,-35.3633328,149.1654410,14.98
103.38,28,follower,-35.3633328,149.1654409,14.98
103.89,28,follower,-35.3633328,149.1654409,14.98
104.39,28,follower,-35.3633328,149.1654409,14.99
104.88,28,follower,-35.3633328,149.1654409,14.99
105.38,28,follower,-35.3633328,149.1654409,14.99
105.89,28,follower,-35.3633328,149.1654409,14.99
106.39,28,follower,-35.3633328,149.1654409,14.99
106.89,28,follower,-35.3633328,149.1654409,14.99
107.38,28,follower,-35.3633328,149.1654409,15.00
107.88,28,follower,-35.3633328,149.1654409,15.00
108.39,28,follower,-35.3633328,149.1654410,15.00
108.88,28,follower,-35.3633328,149.1654410,15.00
109.39,28,follower,-35.3633328,149.1654410,15.00
109.88,28,follower,-35.3633328,149.1654410,15.00
110.38,28,follower,-35.3633328,149.1654410,15.00
110.89,28,follower,-35.3633328,149.1654410,15.00
111.39,28,follower,-35.3633328,149.1654410,15.00
111.89,28,follower,-35.3633328,149.1654410,15.00
112.38,28,follower,-35.3633328,149.1654410,15.00
112.89,28,follower,-35.3633328,149.1654410,15.00
113.39,28,follower,-35.3633328,149.1654410,15.00
113.89,28,follower,-35.3633328,149.1654410,15.00
114.38,28,follower,-35.3633328,149.1654410,15.00
114.88,28,follower,-35.3633328,149.1654410,15.00
115.39,28,follower,-35.3633328,149.1654410,15.00
115.88,28,follower,-35.3633328,149.1654410,15.00
116.39,28,follower,-35.3633328,149.1654410,15.00
116.88,28,follower,-35.3633328,149.1654410,15.00
117.39,28,follower,-35.3633328,149.1654410,15.00
117.89,28,follower,-35.3633328,149.1654410,15.00
118.39,28,follower,-35.3633328,149.1654410,15.00
118.89,28,follower,-35.3633328,149.1654410,15.00
119.39,28,follower,-35.3633328,149.1654410,15.00
119.89,28,follower,-35.3633328,149.1654410,15.00
120.39,28,follower,-35.3633328,149.1654410,15.00
120.89,28,follower,-35.3633328,149.1654410,15.00
121.39,28,follower,-35.3633328,149.1654410,15.00
121.89,28,follower,-35.3633328,149.1654410,15.00
122.39,28,follower,-35.3633328,149.1654410,15.00
122.89,28,follower,-35.3633328,149.1654410,15.00
123.39,28,follower,-35.3633328,149.1654410,15.00
123.89,28,follower,-35.3633328,149.1654410,15.00
124.39,28,follower,-35.3633328,149.1654410,15.00
124.89,28,follower,-35.3633328,149.1654410,15.00
125.39,28,follower,-35.3633328,149.1654410,15.00
125.89,28,follower,-35.3633328,149.1654410,15.00
126.39,28,follower,-35.3633328,149.1654410,15.00
126.89,28,follower,-35.3633328,149.1654410,15.00
127.39,28,follower,-35.3633328,149.1654410,15.00
127.89,28,follower,-35.3633328,149.1654410,15.00
128.39,28,follower,-35.3633328,149.1654410,15.00
128.89,28,follower,-35.3633329,149.1654410,15.00
129.39,28,follower,-35.3633329,149.1654410,15.00
129.89,28,follower,-35.3633329,149.1654410,15.00
130.39,28,follower,-35.3633329,149.1654410,15.00
130.89,28,follower,-35.3633329,149.1654410,15.00
131.39,28,follower,-35.3633329,149.1654410,15.00
131.89,28,follower,-35.3633329,149.1654410,15.00
132.39,28,follower,-35.3633329,149.1654410,15.00
132.89,28,follower,-35.3633329,149.1654410,15.00
133.39,28,follower,-35.3633329,149.1654410,15.00
133.89,28,follower,-35.3633329,149.1654410,15.00
134.39,28,follower,-35.3633329,149.1654410,15.00
134.89,28,follower,-35.3633329,149.1654410,15.00
135.39,28,follower,-35.3633329,149.1654410,15.00
135.89,28,follower,-35.3633329,149.1654410,15.00
136.39,28,follower,-35.3633329,149.1654410,15.00
136.89,28,follower,-35.3633329,149.1654410,15.00
137.39,28,follower,-35.3633329,149.1654410,15.00
137.89,28,follower,-35.3633329,149.1654410,15.00
138.39,28,follower,-35.3633329,149.1654410,15.00
138.89,28,follower,-35.3633329,149.1654410,15.00
139.39,28,follower,-35.3633329,149.1654410,15.00
139.89,28,follower,-35.3633329,149.1654410,15.00
140.39,28,follower,-35.3633329,149.1654410,15.00
140.89,28,follower,-35.3633329,149.1654410,15.00
141.39,28,follower,-35.3633329,149.1654410,15.00
141.89,28,follower,-35.3633329,149.1654410,15.00
142.39,28,follower,-35.3633329,149.1654410,15.00
142.89,28,follower,-35.3633329,149.1654410,15.00
143.40,28,follower,-35.3633329,149.1654410,15.00
143.89,28,follower,-35.3633329,149.1654410,15.00
144.39,28,follower,-35.3633329,149.1654410,15.00
144.89,28,follower,-35.3633328,149.1654410,15.00
145.39,28,follower,-35.3633301,149.1654408,15.00
145.89,28,follower,-35.3633216,149.1654407,15.00
146.39,28,follower,-35.3633097,149.1654406,15.00
146.89,28,follower,-35.3632992,149.1654406,15.00
147.39,28,follower,-35.3632900,149.1654407,15.00
147.90,28,follower,-35.3632809,149.1654407,15.00
148.39,28,follower,-35.3632717,149.1654408,15.00
148.89,28,follower,-35.3632623,149.1654408,15.00
149.40,28,follower,-35.3632530,149.1654408,15.00
149.89,28,follower,-35.3632438,149.1654408,15.00
150.39,28,follower,-35.3632347,149.1654408,15.00
150.89,28,follower,-35.3632256,149.1654407,15.00
151.40,28,follower,-35.3632167,149.1654407,15.00
151.90,28,follower,-35.3632078,149.1654407,15.00
152.39,28,follower,-35.3631989,149.1654406,15.00
152.89,28,follower,-35.3631899,149.1654406,15.00
153.39,28,follower,-35.3631809,149.1654406,15.00
153.90,28,follower,-35.3631721,149.1654406,15.00
154.39,28,follower,-35.3631632,149.1654406,15.00
154.89,28,follower,-35.3631543,149.1654406,15.00
155.39,28,follower,-35.3631450,149.1654407,15.00
155.90,28,follower,-35.3631350,149.1654407,15.00
156.39,28,follower,-35.3631261,149.1654407,15.00
156.90,28,follower,-35.3631166,149.1654407,15.00
157.40,28,follower,-35.3631080,149.1654407,15.00
157.90,28,follower,-35.3630985,149.1654407,15.00
158.39,28,follower,-35.3630898,149.1654407,15.00
158.89,28,follower,-35.3630805,149.1654407,15.00
159.40,28,follower,-35.3630717,149.1654407,15.00
159.90,28,follower,-35.3630627,149.1654407,15.00
160.39,28,follower,-35.3630553,149.1654407,15.00
160.89,28,follower,-35.3630534,149.1654407,15.00
161.40,28,follower,-35.3630567,149.1654417,15.00
161.89,28,follower,-35.3630602,149.1654471,15.00
162.40,28,follower,-35.3630607,149.1654584,15.00
162.90,28,follower,-35.3630606,149.1654764,15.01
163.39,28,follower,-35.3630606,149.1654968,15.01
163.90,28,follower,-35.3630609,149.1655126,15.00
164.39,28,follower,-35.3630615,149.1655244,15.00
164.89,28,follower,-35.3630621,149.1655358,15.00
165.39,28,follower,-35.3630626,149.1655474,15.00
165.90,28,follower,-35.3630628,149.1655590,15.00
166.40,28,follower,-35.3630629,149.1655704,15.00
166.90,28,follower,-35.3630629,149.1655815,15.00
167.40,28,follower,-35.3630629,149.1655925,15.00
167.90,28,follower,-35.3630629,149.1656035,15.00
168.40,28,follower,-35.3630629,149.1656145,15.00
168.90,28,follower,-35.3630629,149.1656253,15.00
169.40,28,follower,-35.3630629,149.1656362,15.00
169.89,28,follower,-35.3630629,149.1656471,15.00
170.40,28,follower,-35.3630629,149.1656580,15.00
170.89,28,follower,-35.3630629,149.1656688,15.00
171.40,28,follower,-35.3630629,149.1656804,15.00
171.90,28,follower,-35.3630629,149.1656928,15.00
172.40,28,follower,-35.3630628,149.1657036,15.00
172.90,28,follower,-35.3630628,149.1657151,15.00
173.40,28,follower,-35.3630628,149.1657255,15.00
173.90,28,follower,-35.3630628,149.1657372,15.00
174.40,28,follower,-35.3630628,149.1657481,15.00
174.90,28,follower,-35.3630628,149.1657594,15.00
175.40,28,follower,-35.3630628,149.1657690,15.00
175.90,28,follower,-35.3630629,149.1657726,15.00
176.40,28,follower,-35.3630634,149.1657692,15.00
176.90,28,follower,-35.3630669,149.1657641,15.00
177.40,28,follower,-35.3630748,149.1657631,15.00
177.90,28,follower,-35.3630881,149.1657637,15.01
178.40,28,follower,-35.3631049,149.1657640,15.01
178.90,28,follower,-35.3631194,149.1657639,15.00
179.40,28,follower,-35.3631295,149.1657631,15.00
179.90,28,follower,-35.3631389,149.1657623,15.00
180.40,28,follower,-35.3631484,149.1657616,15.00
180.90,28,follower,-35.3631578,149.1657612,15.00
181.40,28,follower,-35.3631671,149.1657611,15.00
181.90,28,follower,-35.3631763,149.1657611,15.00
182.40,28,follower,-35.3631854,149.1657611,15.00
182.90,28,follower,-35.3631943,149.1657612,15.00
183.40,28,follower,-35.3632031,149.1657612,15.00
183.90,28,follower,-35.3632119,149.1657612,15.00
184.40,28,follower,-35.3632207,149.1657612,15.00
184.90,28,follower,-35.3632295,149.1657612,15.00
185.40,28,follower,-35.3632384,149.1657612,15.00
185.90,28,follower,-35.3632473,149.1657612,15.00
186.40,28,follower,-35.3632566,149.1657612,15.00
186.90,28,follower,-35.3632666,149.1657612,15.00
187.40,28,follower,-35.3632754,149.1657613,15.00
187.90,28,follower,-35.3632850,149.1657613,15.00
188.40,28,follower,-35.3632940,149.1657613,15.00
188.90,28,follower,-35.3633031,149.1657613,15.00
189.40,28,follower,-35.3633114,149.1657613,15.00
189.90,28,follower,-35.3633206,149.1657613,15.00
190.40,28,follower,-35.3633283,149.1657612,15.00
190.90,28,follower,-35.3633328,149.1657610,15.00
191.40,28,follower,-35.3633316,149.1657605,15.00
191.90,28,follower,-35.3633278,149.1657568,15.01
192.40,28,follower,-35.3633267,149.1657477,15.00
192.90,28,follower,-35.3633267,149.1657317,15.01
193.40,28,follower,-35.3633267,149.1657116,15.01
193.90,28,follower,-35.3633265,149.1656943,15.00
194.40,28,follower,-35.3633260,149.1656820,15.00
194.90,28,follower,-35.3633253,149.1656706,15.00
195.40,28,follower,-35.3633247,149.1656591,15.00
195.90,28,follower,-35.3633243,149.1656476,15.00
196.40,28,follower,-35.3633242,149.1656361,15.00
196.90,28,follower,-35.3633242,149.1656249,15.00
197.40,28,follower,-35.3633242,149.1656139,15.00
197.90,28,follower,-35.3633242,149.1656030,15.00
198.40,28,follower,-35.3633242,149.1655920,15.00
198.90,28,follower,-35.3633242,149.1655811,15.00
199.40,28,follower,-35.3633242,149.1655702,15.00
199.90,28,follower,-35.3633242,149.1655593,15.00
200.40,28,follower,-35.3633242,149.1655483,15.00
200.91,28,follower,-35.3633242,149.1655374,15.00
201.40,28,follower,-35.3633243,149.1655263,15.00
201.91,28,follower,-35.3633243,149.1655140,15.00
202.40,28,follower,-35.3633243,149.1655028,15.00
202.90,28,follower,-35.3633243,149.1654911,15.00
203.40,28,follower,-35.3633243,149.1654807,15.00
203.91,28,follower,-35.3633243,149.1654690,15.00
204.40,28,follower,-35.3633243,149.1654581,15.00
204.91,28,follower,-35.3633243,149.1654469,15.00
205.41,28,follower,-35.3633243,149.1654360,15.00
205.90,28,follower,-35.3633243,149.1654290,15.00
206.40,28,follower,-35.3633242,149.1654291,15.00
206.90,28,follower,-35.3633240,149.1654332,15.00
207.40,28,follower,-35.3633239,149.1654353,15.00
207.91,28,follower,-35.3633239,149.1654358,15.00
208.40,28,follower,-35.3633239,149.1654360,15.00
208.90,28,follower,-35.3633241,149.1654363,15.00
209.41,28,follower,-35.3633241,149.1654367,15.00
209.91,28,follower,-35.3633242,149.1654372,15.00
210.41,28,follower,-35.3633242,149.1654376,15.00
210.90,28,follower,-35.3633243,149.1654379,15.00
211.41,28,follower,-35.3633243,149.1654381,15.00
93.38,29,follower,-35.3633252,149.1650104,2.23
93.89,29,follower,-35.3633252,149.1650104,3.39
94.39,29,follower,-35.3633252,149.1650104,4.67
94.88,29,follower,-35.3633252,149.1650104,5.95
95.39,29,follower,-35.3633252,149.1650104,7.19
95.89,29,follower,-35.3633252,149.1650104,8.42
96.38,29,follower,-35.3633252,149.1650104,9.66
96.89,29,follower,-35.3633252,149.1650104,10.90
97.39,29,follower,-35.3633252,149.1650104,12.13
97.89,29,follower,-35.3633252,149.1650104,13.22
98.39,29,follower,-35.3633252,149.1650104,14.08
98.89,29,follower,-35.3633252,149.1650105,14.68
99.39,29,follower,-35.3633252,149.1650105,15.02
99.89,29,follower,-35.3633252,149.1650105,15.11
100.39,29,follower,-35.3633252,149.1650105,15.00
100.89,29,follower,-35.3633252,149.1650105,14.95
101.39,29,follower,-35.3633252,149.1650105,14.96
101.89,29,follower,-35.3633252,149.1650105,14.96
102.39,29,follower,-35.3633252,149.1650105,14.97
102.89,29,follower,-35.3633251,149.1650105,14.98
103.39,29,follower,-35.3633251,149.1650104,14.98
103.89,29,follower,-35.3633251,149.1650104,14.98
104.39,29,follower,-35.3633251,149.1650104,14.99
104.89,29,follower,-35.3633251,149.1650104,14.99
105.39,29,follower,-35.3633251,149.1650104,14.99
105.89,29,follower,-35.3633251,149.1650104,14.99
106.39,29,follower,-35.3633251,149.1650104,14.99
106.89,29,follower,-35.3633251,149.1650104,14.99
107.39,29,follower,-35.3633251,149.1650104,15.00
107.89,29,follower,-35.3633251,149.1650105,15.00
108.39,29,follower,-35.3633251,149.1650105,15.00
108.89,29,follower,-35.3633251,149.1650105,15.00
109.39,29,follower,-35.3633252,149.1650105,15.00
109.89,29,follower,-35.3633251,149.1650105,15.00
110.39,29,follower,-35.3633251,149.1650105,15.00
110.89,29,follower,-35.3633251,149.1650105,15.00
111.39,29,follower,-35.3633251,149.1650105,15.00
111.89,29,follower,-35.3633251,149.1650105,15.00
112.39,29,follower,-35.3633251,149.1650105,15.00
112.89,29,follower,-35.3633251,149.1650105,15.00
113.39,29,follower,-35.3633251,149.1650105,15.00
113.89,29,follower,-35.3633251,149.1650105,15.00
114.39,29,follower,-35.3633251,149.1650105,15.00
114.89,29,follower,-35.3633251,149.1650105,15.00
115.39,29,follower,-35.3633251,149.1650105,15.00
115.89,29,follower,-35.3633251,149.1650105,15.00
116.39,29,follower,-35.3633251,149.1650105,15.00
116.89,29,follower,-35.3633251,149.1650105,15.00
117.39,29,follower,-35.3633251,149.1650105,15.00
117.89,29,follower,-35.3633251,149.1650105,15.00
118.39,29,follower,-35.3633251,149.1650105,15.00
118.89,29,follower,-35.3633251,149.1650105,15.00
119.39,29,follower,-35.3633251,149.1650105,15.00
119.89,29,follower,-35.3633251,149.1650105,15.00
120.39,29,follower,-35.3633251,149.1650105,15.00
120.89,29,follower,-35.3633252,149.1650105,15.00
121.39,29,follower,-35.3633252,149.1650105,15.00
121.89,29,follower,-35.3633252,149.1650105,15.00
122.39,29,follower,-35.3633252,149.1650105,15.00
122.89,29,follower,-35.3633252,149.1650105,15.00
123.39,29,follower,-35.3633252,149.1650105,15.00
123.89,29,follower,-35.3633252,149.1650105,15.00
124.39,29,follower,-35.3633252,149.1650105,15.00
124.89,29,follower,-35.3633252,149.1650105,15.00
125.39,29,follower,-35.3633252,149.1650105,15.00
125.89,29,follower,-35.3633252,149.1650105,15.00
126.39,29,follower,-35.3633252,149.1650105,15.00
126.89,29,follower,-35.3633252,149.1650105,15.00
127.39,29,follower,-35.3633251,149.1650105,15.00
127.89,29,follower,-35.3633251,149.1650105,15.00
128.40,29,follower,-35.3633251,149.1650105,15.00
128.89,29,follower,-35.3633252,149.1650105,15.00
129.39,29,follower,-35.3633252,149.1650105,15.00
129.89,29,follower,-35.3633252,149.1650105,15.00
130.39,29,follower,-35.3633252,149.1650105,15.00
130.89,29,follower,-35.3633252,149.1650105,15.00
131.40,29,follower,-35.3633252,149.1650105,15.00
131.89,29,follower,-35.3633252,149.1650105,15.00
132.40,29,follower,-35.3633252,149.1650105,15.00
132.89,29,follower,-35.3633252,149.1650105,15.00
133.39,29,follower,-35.3633252,149.1650105,15.00
133.90,29,follower,-35.3633252,149.1650105,15.00
134.39,29,follower,-35.3633252,149.1650105,15.00
134.90,29,follower,-35.3633251,149.1650105,15.00
135.40,29,follower,-35.3633251,149.1650105,15.00
135.89,29,follower,-35.3633251,149.1650105,15.00
136.39,29,follower,-35.3633251,149.1650105,15.00
136.90,29,follower,-35.3633251,149.1650105,15.00
137.39,29,follower,-35.3633251,149.1650105,15.00
137.89,29,follower,-35.3633251,149.1650105,15.00
138.40,29,follower,-35.3633251,149.1650105,15.00
138.89,29,follower,-35.3633251,149.1650105,15.00
139.40,29,follower,-35.3633251,149.1650105,15.00
139.89,29,follower,-35.3633251,149.1650105,15.00
140.39,29,follower,-35.3633251,149.1650105,15.00
140.89,29,follower,-35.3633251,149.1650105,15.00
141.39,29,follower,-35.3633251,149.1650105,15.00
141.90,29,follower,-35.3633251,149.1650105,15.00
142.39,29,follower,-35.3633251,149.1650105,15.00
142.89,29,follower,-35.3633251,149.1650105,15.00
143.40,29,follower,-35.3633251,149.1650105,15.00
143.89,29,follower,-35.3633251,149.1650105,15.00
